url,section,subsection,template,templateName,disposition
"https://about.kaiserpermanente.org/news/press-release-archive/better-idea-health-care-kaiser-permanentes-2026-rose-parade-float-theme","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/sustainably-built-lakewood-medical-offices-opening","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/beth-leonard-joins-kaiser-permanente-as-svp-chief-public-affairs-officer","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-starts-construction-on-new-oncology-wing","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-renown-health-complete-joint-venture-serve-northern-nevada","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-and-raj-sports-set-new-standard-in-care-for-el","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-risant-health-report-2025-financial-results","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-names-mike-bowers-president-of-northern-california-region","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/top-ranked-quality-care-washington-state","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-breaks-ground-new-hospital-tower-sunnyside-medical-center","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/inspiring-next-generation-health-care-professionals","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/greg-berman-md-named-president-and-executive-medical-director","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-pharmacy-demonstrates-significant-cost-savings","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/moanalua-medical-center-among-nations-safest-hospitals","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/moanalua-medical-center-recognized-for-maternity-care","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/trust-awards-5-million-grant-support-new-cancer-center","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/new-zoo-experience-helps-families-step-into-something-wild","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-names-emily-holliman-president-of-mid-atlantic-states-region","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-invests-150-million-in-california-mental-health-care","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-opens-its-first-northern-nevada-medical-offices","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/expanding-access-to-care-west-maui","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/newsweek-recognizes-moanalua-medical-center-for-cancer-care","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-invests-10-million-to-expand-youth-mental-health-peer-support","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/cortney-eisses-named-regional-president-kaiser-permanente-colorado","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/37-kaiser-permanente-hospitals-recognized-by-us-news-world-report","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-commits-25-million-to-martin-luther-king-jr-community-hospital","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/press-release-archive/kaiser-permanente-uh-manoa-mental-health-workforce","news","press-release-archive","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/expanding-access-to-cancer-care-in-southern-california","news","expanding-access-to-cancer-care-in-southern-california","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/making-cancer-care-more-convenient-in-southern-california","news","making-cancer-care-more-convenient-in-southern-california","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q1-2024-financials","news","kaiser-foundation-health-plan-and-hospitals-q1-2024-financials","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/medical-school-milestone","news","medical-school-milestone","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/medical-device-tracking-improves-patient-care","news","medical-device-tracking-improves-patient-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/breaking-ground-on-bigger-better-offices-in-parker","news","breaking-ground-on-bigger-better-offices-in-parker","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/ai-in-health-care-7-principles-of-responsible-use","news","ai-in-health-care-7-principles-of-responsible-use","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q2-2024-financials","news","kaiser-foundation-health-plan-and-hospitals-q2-2024-financials","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/we-honor-and-celebrate-our-workforce-this-labor-day","news","we-honor-and-celebrate-our-workforce-this-labor-day","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/simulation-program-lets-students-explore-health-care-careers","news","simulation-program-lets-students-explore-health-care-careers","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/final-beams-placed-at-parker-medical-offices","news","final-beams-placed-at-parker-medical-offices","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/buprenorphine-saves-lives-why-cant-more-patients-get-it","news","buprenorphine-saves-lives-why-cant-more-patients-get-it","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/groundbreaking-at-new-medical-offices-in-pueblo","news","groundbreaking-at-new-medical-offices-in-pueblo","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/cancer-rates-are-rising-in-younger-age-groups","news","cancer-rates-are-rising-in-younger-age-groups","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/first-look-at-new-lakewood-facilities","news","first-look-at-new-lakewood-facilities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/congress-can-keep-millions-of-people-insured","news","congress-can-keep-millions-of-people-insured","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-colorado-health-plans-earn-national-accolades","news","our-colorado-health-plans-earn-national-accolades","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/recruitment-and-retention-in-behavioral-health","news","recruitment-and-retention-in-behavioral-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q3-2024-financial-up","news","kaiser-foundation-health-plan-and-hospitals-q3-2024-financial-up","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/medicare-telehealth-flexibilities-should-be-here-to-stay","news","medicare-telehealth-flexibilities-should-be-here-to-stay","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/accelerating-growth-in-the-mental-health-care-workforce","news","accelerating-growth-in-the-mental-health-care-workforce","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-and-ufcw-local-7","news","kaiser-permanente-and-ufcw-local-7","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/why-the-us-needs-more-community-health-workers","news","why-the-us-needs-more-community-health-workers","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/colorado-health-and-wellbeing-policies-recognized","news","colorado-health-and-wellbeing-policies-recognized","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/nations-health-suffers-congress-cuts-medicaid","news","nations-health-suffers-congress-cuts-medicaid","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/honoring-our-extraordinary-nurses","news","honoring-our-extraordinary-nurses","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-hawaii-cures-1000th-patient-hepatitis-c","news","kaiser-permanente-hawaii-cures-1000th-patient-hepatitis-c","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/remembering-bill-coggins-and-his-lasting-legacy","news","remembering-bill-coggins-and-his-lasting-legacy","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/member-celebrates-100th-birthday-with-care-team","news","member-celebrates-100th-birthday-with-care-team","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-nations-health-depends-on-coverage","news","our-nations-health-depends-on-coverage","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/congress-must-protect-medicaid-insurance-tax-credits","news","congress-must-protect-medicaid-insurance-tax-credits","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/providing-care-to-trauma-survivors","news","providing-care-to-trauma-survivors","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/healing-the-human-spirit","news","healing-the-human-spirit","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/when-your-care-team-asks-what-matters-to-you","news","when-your-care-team-asks-what-matters-to-you","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrate-national-nurses-week-with-me","news","celebrate-national-nurses-week-with-me","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/for-the-media","news","for-the-media","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/accolades-and-awards","news","accolades-and-awards","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/want-to-lower-drug-prices-reform-the-us-patent-system","news","want-to-lower-drug-prices-reform-the-us-patent-system","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/we-are-a-fast-company-innovation-by-design-winner","news","we-are-a-fast-company-innovation-by-design-winner","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/honored-for-supporting-people-with-disabilities","news","honored-for-supporting-people-with-disabilities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q3-2019-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q3-2019-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q1-2020-financial-up","news","kaiser-foundation-health-plan-and-hospitals-q1-2020-financial-up","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q2-2020-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q2-2020-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/yazdi-bagli-named-evp-enterprise-business-services","news","yazdi-bagli-named-evp-enterprise-business-services","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/thriving-as-a-military-veteran-at-kaiser-permanente","news","thriving-as-a-military-veteran-at-kaiser-permanente","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q3-2020-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q3-2020-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q1-2021-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q1-2021-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q2-2021-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q2-2021-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q3-2021-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q3-2021-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/bechara-choucair-md-returns-as-chief-health-officer","news","bechara-choucair-md-returns-as-chief-health-officer","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/leading-in-sustainable-building-design","news","leading-in-sustainable-building-design","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q1-2022-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q1-2022-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q2-2022-financials","news","kaiser-foundation-health-plan-and-hospitals-q2-2022-financials","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/safe-travels-our-members-now-have-more-care-options","news","safe-travels-our-members-now-have-more-care-options","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q3-2022-financial-update","news","kaiser-foundation-health-plan-and-hospitals-q3-2022-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-support-of-a-new-public-health-and-pandemic-response-law","news","our-support-of-a-new-public-health-and-pandemic-response-law","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/beyond-advocacy-requiring-vaccination-to-stop-covid-19","news","beyond-advocacy-requiring-vaccination-to-stop-covid-19","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/can-the-badly-broken-prescription-drug-market-be-fixed","news","can-the-badly-broken-prescription-drug-market-be-fixed","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-commitment-to-equity-and-our-lgbtqia-communities","news","our-commitment-to-equity-and-our-lgbtqia-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/pharmaceutical-marketing-hurts-patients-care","news","pharmaceutical-marketing-hurts-patients-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-support-for-the-inflation-reduction-act","news","our-support-for-the-inflation-reduction-act","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/voter-participation-advances-equity","news","voter-participation-advances-equity","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/protecting-access-to-medical-care-for-legal-immigrants","news","protecting-access-to-medical-care-for-legal-immigrants","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/its-time-to-rethink-health-care-quality-measurment","news","its-time-to-rethink-health-care-quality-measurment","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/best-place-to-work-lgbtq-equality","news","best-place-to-work-lgbtq-equality","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/leader-in-lgbtq-health-care-equality","news","leader-in-lgbtq-health-care-equality","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/readers-agree-olympia-medical-center-is-tops","news","readers-agree-olympia-medical-center-is-tops","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/hawaii-hospital-named-one-of-americas-best-stroke-centers","news","hawaii-hospital-named-one-of-americas-best-stroke-centers","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/highest-rated-everywhere-we-serve","news","highest-rated-everywhere-we-serve","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-california-health-plans-honored-with-top-ratings","news","our-california-health-plans-honored-with-top-ratings","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/lawmakers-must-act-to-boost-telehealth-and-digital-equity","news","lawmakers-must-act-to-boost-telehealth-and-digital-equity","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/expanding-gun-violence-prevention-efforts","news","expanding-gun-violence-prevention-efforts","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/supporting-a-safer-future-with-public-health","news","supporting-a-safer-future-with-public-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/covid19-public-health-emergency-ending-what-will-change","news","covid19-public-health-emergency-ending-what-will-change","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/collaboration-is-key-to-keeping-people-insured","news","collaboration-is-key-to-keeping-people-insured","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/risant-health-launches-with-geisinger","news","risant-health-launches-with-geisinger","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/risant-health-captures-national-attention","news","risant-health-captures-national-attention","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q1-2023-financials","news","kaiser-foundation-health-plan-and-hospitals-q1-2023-financials","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/the-us-needs-more-mental-health-workers-how-we-re-helping","news","the-us-needs-more-mental-health-workers-how-we-re-helping","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/managing-trauma-does-not-need-to-be-traumatic","news","managing-trauma-does-not-need-to-be-traumatic","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/accelerating-value-in-health-care","news","accelerating-value-in-health-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/gold-standard-of-nursing-excellence","news","gold-standard-of-nursing-excellence","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/policy-recommendations-from-a-mental-health-therapist-in-training","news","policy-recommendations-from-a-mental-health-therapist-in-training","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/honored-for-commitment-to-people-with-disabilities","news","honored-for-commitment-to-people-with-disabilities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/making-waves-to-empower-young-girls","news","making-waves-to-empower-young-girls","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/special-olympics-athletes-go-for-the-gold","news","special-olympics-athletes-go-for-the-gold","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-commitment-to-equity","news","our-commitment-to-equity","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-response-to-supreme-court-ruling-on-lgbtqia-protections","news","our-response-to-supreme-court-ruling-on-lgbtqia-protections","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/a-compassionate-approach-is-saving-lives-and-rebuilding-hope","news","a-compassionate-approach-is-saving-lives-and-rebuilding-hope","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-prescription-for-safe-effective-more-affordable-drugs","news","our-prescription-for-safe-effective-more-affordable-drugs","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q2-2023-financials","news","kaiser-foundation-health-plan-and-hospitals-q2-2023-financials","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-opens-new-medical-center-in-san-marcos","news","kaiser-permanente-opens-new-medical-center-in-san-marcos","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-a-decade-of-healing-in-oregon","news","celebrating-a-decade-of-healing-in-oregon","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/supporting-the-people-of-maui","news","supporting-the-people-of-maui","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/engaging-the-future-health-care-workforce","news","engaging-the-future-health-care-workforce","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/advancing-mental-health-crisis-care-through-public-policy","news","advancing-mental-health-crisis-care-through-public-policy","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/greg-holmes-appointed-chief-human-resources-officer","news","greg-holmes-appointed-chief-human-resources-officer","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/an-easier-way-to-manage-multiple-prescriptions","news","an-easier-way-to-manage-multiple-prescriptions","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-commitment-to-transforming-mental-health-care-in-california","news","our-commitment-to-transforming-mental-health-care-in-california","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/the-future-of-health-care-is-digital","news","the-future-of-health-care-is-digital","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-foundation-health-plan-and-hospitals-q3-2023-financials","news","kaiser-foundation-health-plan-and-hospitals-q3-2023-financials","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/congress-must-act-to-address-drug-shortages","news","congress-must-act-to-address-drug-shortages","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/funding-solutions-to-end-gun-violence","news","funding-solutions-to-end-gun-violence","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/addressing-the-shortage-of-mental-health-workers","news","addressing-the-shortage-of-mental-health-workers","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/international-recognition-affirms-our-superior-care","news","international-recognition-affirms-our-superior-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/solutions-for-strengthening-the-mental-health-care-workforce","news","solutions-for-strengthening-the-mental-health-care-workforce","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/proposition-1-would-bolster-mental-health-care-in-california","news","proposition-1-would-bolster-mental-health-care-in-california","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/a-call-to-connect-to-uncover-the-causes-of-cancer","news","a-call-to-connect-to-uncover-the-causes-of-cancer","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/fostering-responsible-ai-in-health-care","news","fostering-responsible-ai-in-health-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/donations-assure-access-to-affordable-health-care","news","donations-assure-access-to-affordable-health-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/national-doctors-day-sending-thanks-to-our-physicians","news","national-doctors-day-sending-thanks-to-our-physicians","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/martin-luther-king-jrs-dream-is-alive-at-kaiser-permanente","news","martin-luther-king-jrs-dream-is-alive-at-kaiser-permanente","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/its-time-to-address-americas-black-maternal-health-crisis","news","its-time-to-address-americas-black-maternal-health-crisis","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/new-dean-named-for-our-school-of-medicine","news","new-dean-named-for-our-school-of-medicine","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/we-re-rising-up-to-help-prevent-falls","news","we-re-rising-up-to-help-prevent-falls","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/celebrating-our-extraordinary-nurses","news","celebrating-our-extraordinary-nurses","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-award-winning-volunteers","news","our-award-winning-volunteers","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-and-risant-health-q1-2025-financial-update","news","kaiser-permanente-and-risant-health-q1-2025-financial-update","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/employee-honored-for-bridging-tech-gaps-in-communities","news","employee-honored-for-bridging-tech-gaps-in-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/trust-unlocks-ai-potential-health-care","news","trust-unlocks-ai-potential-health-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/spreading-the-truth-about-flavored-tobacco-and-youth-vaping","news","spreading-the-truth-about-flavored-tobacco-and-youth-vaping","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/solid-foundation-how-construction-careers-support-health","news","solid-foundation-how-construction-careers-support-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/having-a-roof-over-your-head-is-a-must-for-patient-health","news","having-a-roof-over-your-head-is-a-must-for-patient-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/inspiring-a-wave-of-wellness-with-youth","news","inspiring-a-wave-of-wellness-with-youth","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/climate-change-is-already-affecting-our-health","news","climate-change-is-already-affecting-our-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-healthy-communities-through-play","news","building-healthy-communities-through-play","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/committed-to-mentorship-mental-health-and-communities","news","committed-to-mentorship-mental-health-and-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/higher-survival-rates-for-our-patients-with-colon-cancer","news","higher-survival-rates-for-our-patients-with-colon-cancer","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/cancer-research-the-role-of-immunotherapy","news","cancer-research-the-role-of-immunotherapy","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/beyond-clinic-walls--research-supporting-healthy-communities","news","beyond-clinic-walls--research-supporting-healthy-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/leading-research-with-gratitude","news","leading-research-with-gratitude","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/take-a-break-from-cannabis-while-expecting-study-suggests","news","take-a-break-from-cannabis-while-expecting-study-suggests","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/joining-a-national-effort-to-test-news-ways-to-find-cancer","news","joining-a-national-effort-to-test-news-ways-to-find-cancer","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/our-nations-health-depends-on-well-funded-research","news","our-nations-health-depends-on-well-funded-research","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/study-shows-new-way-to-prevent-suicides","news","study-shows-new-way-to-prevent-suicides","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/aging-with-hiv-research-finds-increased-risk-of-dementia","news","aging-with-hiv-research-finds-increased-risk-of-dementia","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/Grant-to-aloha-harvest-supports-food-security","news","Grant-to-aloha-harvest-supports-food-security","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/good-health-requires-more-than-health-care","news","good-health-requires-more-than-health-care","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/social-health-help-is-just-a-click-or-call-away","news","social-health-help-is-just-a-click-or-call-away","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/denver-unveils-health-clinic-air-monitors","news","denver-unveils-health-clinic-air-monitors","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/good-health-starts-in-our-communities-2022-by-the-numbers","news","good-health-starts-in-our-communities-2022-by-the-numbers","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/housing-help-brings-stability-to-patients-lives","news","housing-help-brings-stability-to-patients-lives","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/building-bonds-and-breaking-barriers-through-sport","news","building-bonds-and-breaking-barriers-through-sport","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/when-health-and-housing-combine-good-things-happen","news","when-health-and-housing-combine-good-things-happen","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/healthy-environment-healthy-people-earth-day-and-every-day","news","healthy-environment-healthy-people-earth-day-and-every-day","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/addressing-mental-health-trauma-in-a-local-community","news","addressing-mental-health-trauma-in-a-local-community","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/kaiser-permanente-commits-up-to-10-million-to-denver-health","news","kaiser-permanente-commits-up-to-10-million-to-denver-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/engaging-businesses-for-action-on-climate-and-health-equity","news","engaging-businesses-for-action-on-climate-and-health-equity","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/helping-entrepreneurs-in-underresourced-communities","news","helping-entrepreneurs-in-underresourced-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/joining-forces-to-improve-community-health","news","joining-forces-to-improve-community-health","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/ten-school-districts-receive-next-round-of-rise-grants","news","ten-school-districts-receive-next-round-of-rise-grants","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/highlighting-our-community-health-work-in-southern-california","news","highlighting-our-community-health-work-in-southern-california","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/grants-improve-the-total-health-of-our-communities","news","grants-improve-the-total-health-of-our-communities","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/bridging-the-mental-health-gap","news","bridging-the-mental-health-gap","A2","News article / press release","migrate"
"https://about.kaiserpermanente.org/news/pathways-out-of-homelessness","news","pathways-out-of-homelessness","A2","News article / press release","migrate"
